CHA(mV)  probe:X1,CHB(V)  probe:X1,sampling rate : 500000
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
-22,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.26
 56,-1.41
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.26
133,-1.34
133,-1.34
133,-1.34
 56,-2.18
 56,-2.18
 56,-2.18
 56,-2.26
133,-2.18
 56,-2.18
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
133,-1.95
 56,-1.95
 56,-1.49
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.49
 56,-1.57
 56,-1.57
 56,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
133,1.59
133,1.59
133,1.67
133,1.67
133,1.67
 56,1.67
133,1.67
 56,1.67
 56,1.67
133,-2.18
 56,-2.18
 56,-2.18
 56,-2.26
133,-2.18
133,-2.18
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.26
 56,-1.34
133,-1.34
 56,-1.34
133,-1.26
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.72
 56,-1.80
 56,-1.80
 56,-1.80
133,-1.80
 56,-1.80
 56,-0.95
133,-0.95
133,-0.95
 56,-0.95
 56,-0.88
 56,-0.95
 56,-0.88
 56,-0.95
 56,-0.95
133,1.67
 56,1.67
133,1.67
 56,1.67
 56,1.67
 56,1.67
 56,1.67
133,1.67
133,1.67
133,-2.18
 56,-2.18
 56,-2.18
 56,-2.18
 56,-2.18
 56,-2.18
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.26
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.72
 56,-1.80
 56,-1.80
 56,-1.80
 56,-1.72
133,-1.72
133,-0.88
 56,-0.95
 56,-0.88
 56,-0.88
 56,-0.88
 56,-0.88
 56,-0.95
 56,-0.95
 56,-0.95
133,1.43
133,1.43
 56,1.43
133,1.43
133,1.43
133,1.43
 56,1.43
133,1.43
 56,1.43
 56,-2.42
 56,-2.42
133,-2.42
 56,-2.34
 56,-2.34
 56,-2.42
 56,-2.42
133,-2.42
133,-2.42
 56,1.90
 56,1.82
133,1.82
 56,1.82
 56,1.82
 56,1.90
 56,1.90
 56,1.90
133,1.82
 56,1.90
 56,1.90
 56,1.90
133,2.44
 56,2.44
 56,2.44
 56,2.51
133,2.44
133,2.44
133,2.44
 56,2.44
133,2.51
133,-1.11
133,-1.11
 56,-1.11
133,-1.11
 56,-1.18
 56,-1.11
 56,-1.11
133,-1.11
 56,-1.18
 56,-1.11
 56,-1.11
 56,-1.11
 56,-1.18
 56,-1.11
 56,-1.11
133,-1.11
133,-1.18
 56,-1.11
133,-1.18
 56,-1.11
 56,-1.11
133,-1.11
 56,-1.11
 56,-1.11
133,-1.11
133,-1.11
 56,-1.11
 56,-1.11
133,-1.11
133,-1.11
133,-1.11
133,-1.18
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
 56,-1.95
 56,-1.95
133,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
133,-2.03
133,0.82
133,0.74
133,0.82
 56,0.74
 56,0.82
 56,0.82
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-2.18
 56,-2.18
133,-2.18
133,-2.18
 56,-2.18
133,-2.26
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.80
133,-1.72
133,-1.80
 56,-1.80
133,-1.80
133,-1.80
133,-0.88
 56,-0.95
 56,-0.88
 56,-0.88
 56,-0.95
 56,-0.95
 56,-0.88
 56,-0.88
 56,-0.88
 56,1.43
133,1.43
133,1.43
133,1.43
 56,1.43
133,1.43
133,1.43
 56,1.43
133,1.43
 56,-2.42
133,-2.42
 56,-2.42
133,-2.42
 56,-2.42
133,-2.42
133,-2.42
 56,-2.42
 56,-2.42
 56,0.74
 56,0.82
133,0.82
 56,0.82
 56,0.82
 56,0.82
133,-0.88
133,-0.88
 56,-0.88
 56,-0.88
 56,-0.88
133,-0.88
 56,3.13
 56,3.13
 56,3.05
 56,3.13
 56,3.13
 56,3.13
 56,3.13
133,3.13
 56,3.13
133,3.13
133,3.13
133,3.13
133,3.13
133,3.13
133,3.13
133,-2.18
133,-2.18
 56,-2.18
133,-2.18
133,-2.18
 56,-2.18
 56,-0.88
 56,-0.88
 56,-0.95
 56,-0.88
 56,-0.88
133,-0.88
 56,-0.88
133,-0.95
 56,-0.95
 56,3.13
133,3.13
133,3.13
133,3.13
 56,3.13
 56,3.13
133,3.13
 56,3.13
133,3.13
133,3.13
 56,3.13
133,3.13
133,3.13
133,3.05
133,3.13
 56,3.13
133,3.13
 56,3.13
133,3.13
133,3.13
133,3.13
 56,-2.18
133,-2.18
133,-2.18
 56,-2.18
 56,-2.18
 56,-2.18
 56,-1.18
 56,-1.18
 56,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
133,-1.11
133,-1.11
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
 56,-1.95
 56,-1.95
133,-1.95
133,-1.95
 56,-1.95
133,-2.03
133,-1.57
 56,-1.57
133,-1.49
 56,-1.49
133,-1.57
133,-1.49
 56,-1.49
 56,-1.49
 56,-1.49
133,-1.57
133,-1.57
133,-1.57
133,-1.57
133,-1.57
133,-1.57
133,-0.95
133,-0.88
133,-0.95
 56,-0.88
 56,-0.88
133,-0.88
133,2.90
133,2.90
 56,2.90
 56,2.90
133,2.90
 56,2.90
 56,2.90
 56,2.90
 56,2.90
 56,2.90
133,2.97
 56,2.90
 56,2.90
 56,2.97
 56,2.90
133,2.90
 56,2.90
133,2.90
133,2.97
133,2.90
 56,2.90
133,2.90
133,2.90
133,2.90
 56,2.90
 56,2.90
 56,2.90
133,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
133,-1.95
133,-1.95
133,-2.03
 56,-2.03
 56,-1.95
133,0.36
133,0.36
133,0.36
133,0.43
133,0.36
 56,0.36
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.95
133,-1.95
133,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,0.13
133,0.13
133,0.13
 56,0.20
133,0.13
 56,0.13
 56,-2.95
 56,-2.95
 56,-3.03
 56,-3.03
133,-3.03
133,-3.03
 56,-3.03
133,-3.03
133,-3.03
 56,-3.03
133,-2.95
133,-3.03
133,-3.03
133,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
 56,1.82
133,1.90
133,1.82
133,1.90
 56,1.82
133,1.90
133,-1.95
133,-1.95
133,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,1.43
 56,1.43
 56,1.43
133,1.43
 56,1.43
 56,1.43
133,1.43
133,1.43
133,1.43
 56,-0.88
 56,-0.95
133,-0.88
 56,-0.88
 56,-0.95
 56,-0.95
 56,-0.88
 56,-0.95
 56,-0.95
133,1.20
 56,1.20
 56,1.20
 56,1.20
 56,1.20
 56,1.20
 56,1.20
133,1.20
 56,1.20
 56,-1.95
 56,-1.95
 56,-1.95
 56,-2.03
133,-2.03
133,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
133,0.59
133,0.59
 56,0.59
 56,0.59
133,0.59
133,0.59
 56,-1.57
 56,-1.57
133,-1.57
133,-1.49
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
 56,-1.95
 56,-1.95
133,-2.03
133,-1.95
 56,-2.03
133,-1.95
133,-2.03
 56,-1.95
 56,-1.95
 56,0.59
 56,0.51
133,0.51
133,0.59
133,0.59
 56,0.59
133,-1.57
133,-1.49
133,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-0.88
 56,-0.88
133,-0.88
133,-0.95
 56,-0.88
 56,-0.88
 56,-0.88
133,-0.88
 56,-0.95
133,2.67
 56,2.67
 56,2.67
 56,2.67
 56,2.67
133,2.67
 56,2.67
133,2.67
 56,2.67
 56,2.67
 56,2.67
 56,2.67
133,2.67
133,2.74
133,2.67
133,-2.18
 56,-2.26
133,-2.26
 56,-2.18
133,-2.18
133,-2.18
133,-1.11
133,-1.11
133,-1.18
133,-1.11
 56,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
133,-1.11
 56,-1.11
133,-1.18
133,-1.11
 56,-1.11
 56,-2.03
 56,-1.95
 56,-1.95
 56,-1.95
 56,-1.95
 56,-2.03
133,-2.57
133,-2.57
133,-2.57
133,-2.57
133,-2.65
 56,-2.57
 56,-2.57
 56,-2.65
 56,-2.57
 56,-3.19
133,-3.26
133,-3.26
 56,-3.19
 56,-3.19
 56,-3.19
133,-3.19
133,-3.19
133,-3.26
133,-3.19
 56,-3.19
133,-3.19
133,-2.80
 56,-2.80
 56,-2.80
 56,-2.88
133,-2.80
 56,-2.80
 56,-2.80
133,-2.88
 56,-2.80
 56,-2.80
133,-2.80
 56,-2.80
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,3.36
 56,3.36
133,3.28
133,3.36
 56,3.36
133,3.36
133,3.36
 56,3.36
 56,3.36
 56,3.36
 56,3.36
133,3.28
 56,3.36
 56,3.36
133,3.28
 56,3.36
 56,3.28
133,3.36
133,3.36
 56,3.36
133,3.36
133,3.36
133,3.28
 56,3.28
 56,-1.72
 56,-1.72
133,-1.80
 56,-1.72
 56,-1.72
133,-1.72
 56,-0.95
 56,-0.88
133,-0.95
 56,-0.88
133,-0.88
133,-0.95
133,-0.95
 56,-0.88
 56,-0.88
133,3.05
 56,3.13
 56,3.13
 56,3.13
 56,3.13
133,3.13
 56,3.13
 56,3.13
 56,3.13
 56,3.13
 56,3.13
133,3.13
 56,3.13
 56,3.13
 56,3.13
 56,-1.72
 56,-1.72
 56,-1.80
133,-1.72
 56,-1.80
133,-1.80
133,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
133,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
133,2.05
 56,2.05
 56,2.05
 56,2.05
 56,2.05
 56,2.05
 56,2.05
 56,2.05
133,2.05
 56,2.05
 56,2.13
 56,2.05
 56,0.20
133,0.13
 56,0.20
 56,0.13
133,0.13
133,0.20
133,-3.03
133,-3.03
133,-3.03
 56,-3.03
 56,-3.03
133,-3.03
 56,-3.03
 56,-3.03
133,-3.03
 56,-3.03
133,-3.03
133,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
133,-3.03
 56,-3.03
 56,-3.03
 56,2.44
 56,2.44
133,2.44
133,2.44
 56,2.44
133,2.44
133,2.44
133,2.44
 56,2.44
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
133,-1.11
133,-1.11
 56,-1.11
133,-1.18
 56,-1.18
133,-1.11
 56,-1.11
133,-1.18
 56,-1.65
133,-1.57
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
133,-1.49
133,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.65
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
 56,0.51
133,0.51
133,0.59
133,0.59
133,0.59
 56,0.59
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.49
 56,-1.57
 56,-1.49
 56,-1.57
 56,-1.57
133,-1.57
 56,-0.88
133,-0.95
 56,-0.95
133,-0.88
 56,-0.88
 56,-0.88
 56,-0.88
 56,-0.88
133,-0.88
 56,2.67
 56,2.67
 56,2.67
 56,2.67
133,2.67
133,2.74
 56,2.67
133,2.67
133,2.67
133,-1.80
 56,-1.72
133,-1.80
 56,-1.72
 56,-1.80
133,-1.80
 56,-2.42
133,-2.42
133,-2.42
 56,-2.34
133,-2.42
 56,-2.34
133,-2.42
133,-2.49
 56,-2.42
 56,2.20
133,2.20
133,2.20
133,2.20
 56,2.28
 56,2.28
 56,2.20
 56,2.28
 56,2.20
 56,2.28
133,2.28
133,2.20
133,0.82
 56,0.74
 56,0.82
133,0.82
133,0.82
 56,0.82
 56,-2.34
 56,-2.42
 56,-2.42
 56,-2.34
133,-2.42
133,-2.42
133,2.67
133,2.67
 56,2.67
133,2.67
133,2.67
 56,2.67
 56,2.67
133,2.67
133,2.67
 56,2.67
 56,2.67
 56,2.74
 56,2.67
 56,2.67
133,2.67
133,-1.95
133,-1.95
 56,-2.03
 56,-1.95
 56,-2.03
 56,-1.95
133,-2.57
133,-2.57
133,-2.57
133,-2.57
 56,-2.57
 56,-2.57
 56,-2.57
133,-2.57
133,-2.57
133,-2.57
133,-2.57
 56,-2.57
133,-2.57
133,-2.57
133,-2.57
 56,-2.80
 56,-2.80
133,-2.80
133,-2.80
 56,-2.88
 56,-2.80
 56,-2.80
 56,-2.80
133,-2.80
 56,-2.80
 56,-2.80
133,-2.80
133,-0.95
 56,-0.88
 56,-0.95
 56,-0.95
133,-0.88
 56,-0.88
 56,3.36
133,3.28
 56,3.36
133,3.28
133,3.28
 56,3.36
133,3.36
 56,3.28
133,3.28
 56,3.36
 56,3.36
133,3.36
133,3.36
133,3.36
 56,3.28
133,3.28
133,3.36
133,3.36
133,3.36
 56,3.36
 56,3.28
 56,3.36
 56,3.36
133,3.28
133,3.36
133,3.36
133,3.36
 56,3.36
 56,3.36
133,3.36
133,-2.18
133,-2.18
 56,-2.18
 56,-2.18
 56,-2.26
 56,-2.18
133,-1.11
 56,-1.11
 56,-1.18
 56,-1.11
133,-1.11
133,-1.11
 56,-1.11
 56,-1.11
 56,-1.18
133,-1.11
 56,-1.11
133,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
133,-1.11
133,-1.11
133,-1.11
 56,-1.80
133,-1.72
 56,-1.80
133,-1.80
 56,-1.72
 56,-1.72
 56,-2.42
 56,-2.42
133,-2.42
 56,-2.42
 56,-2.42
 56,-2.34
 56,-2.34
 56,-2.42
133,-2.42
 56,2.05
133,2.05
133,2.05
 56,2.05
 56,2.05
133,2.13
133,2.13
 56,2.05
 56,2.05
133,2.05
 56,2.05
133,2.05
133,0.59
 56,0.59
133,0.59
 56,0.59
 56,0.59
133,0.59
 56,-2.57
 56,-2.57
 56,-2.57
133,-2.57
133,-2.57
 56,-2.65
 56,-2.57
 56,-2.57
 56,-2.57
 56,-2.57
 56,-2.65
 56,-2.57
133,-2.57
133,-2.57
 56,-2.57
 56,-1.57
133,-1.57
 56,-1.57
133,-1.57
 56,-1.57
133,-1.49
133,-1.57
 56,-1.57
133,-1.57
 56,-1.57
133,-1.57
 56,-1.49
 56,-1.57
 56,-1.49
133,-1.57
133,-1.57
 56,-1.57
 56,-1.57
133,-1.49
 56,-1.57
133,-1.57
133,0.82
133,0.82
 56,0.82
133,0.74
133,0.82
133,0.82
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,3.36
 56,3.36
133,3.36
 56,3.36
 56,3.28
 56,3.36
133,3.36
133,3.36
133,3.36
 56,3.28
 56,3.36
 56,3.28
133,3.28
133,3.36
133,3.36
133,3.36
133,3.36
 56,3.36
 56,3.36
 56,3.36
133,3.36
 56,3.36
 56,3.28
 56,3.36
 56,-1.80
133,-1.72
 56,-1.65
 56,-1.72
 56,-1.80
133,-1.72
 56,-0.88
133,-0.88
 56,-0.95
 56,-0.88
 56,-0.88
133,-0.95
 56,-0.95
 56,-0.95
 56,-0.95
 56,3.13
133,3.13
133,3.13
 56,3.05
 56,3.13
 56,3.13
 56,3.13
 56,3.13
133,3.13
133,3.13
 56,3.13
 56,3.13
 56,3.13
133,3.13
 56,3.13
133,-1.72
133,-1.72
133,-1.72
 56,-1.80
133,-1.80
 56,-1.80
 56,-0.88
 56,-0.95
 56,-0.88
 56,-0.88
133,-0.88
 56,-0.95
133,-0.88
 56,-0.88
 56,-0.88
 56,1.67
133,1.67
133,1.67
 56,1.67
133,1.67
133,1.67
 56,1.67
 56,1.67
 56,1.67
 56,-2.18
 56,-2.18
133,-2.26
 56,-2.26
133,-2.18
 56,-2.26
133,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.26
133,-1.34
133,-1.34
133,-1.34
 56,-2.18
 56,-2.18
 56,-2.18
 56,-2.18
133,-2.26
 56,-2.26
 56,-1.11
133,-1.11
 56,-1.18
 56,-1.11
133,-1.11
133,-1.18
 56,-1.11
 56,-1.11
133,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
133,-1.11
133,-1.11
133,-1.11
133,-1.11
133,-1.11
133,-1.95
 56,-1.95
 56,-1.95
133,-1.95
 56,-1.95
133,-1.95
 56,-1.95
 56,-2.03
 56,-1.95
133,0.59
133,0.59
 56,0.59
133,0.51
 56,0.59
133,0.51
 56,-1.57
133,-1.49
133,-1.49
133,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
133,-1.95
 56,-1.95
133,-1.95
 56,-2.03
133,-1.95
133,-1.95
133,-1.95
133,-1.95
 56,-2.03
133,0.59
133,0.59
 56,0.59
 56,0.51
 56,0.59
133,0.51
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.49
 56,-1.57
 56,-1.57
133,-1.49
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
 56,-1.57
133,-1.57
 56,-1.57
133,-1.95
 56,-1.95
133,-1.95
133,-2.03
133,-1.95
 56,-2.03
 56,-2.03
133,-2.03
133,-1.95
 56,0.13
133,0.20
 56,0.13
 56,0.13
 56,0.13
 56,0.13
 56,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
133,-3.03
133,-3.03
 56,-3.03
133,-3.03
133,-3.03
 56,-3.03
 56,-3.03
133,-3.03
133,-3.03
 56,-3.03
133,-3.03
 56,-3.03
133,-3.03
133,-3.03
133,0.74
 56,0.82
133,0.82
133,0.82
133,0.82
 56,0.82
 56,-2.34
 56,-2.34
133,-2.34
 56,-2.42
133,-2.34
133,-2.42
133,2.67
133,2.67
 56,2.67
 56,2.67
133,2.67
 56,2.67
133,2.67
133,2.67
 56,2.67
 56,-1.72
133,-1.72
 56,-1.72
 56,-1.80
133,-1.80
 56,-1.72
 56,-2.42
133,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
 56,-2.49
133,-2.42
 56,-2.42
133,-2.42
133,2.20
 56,2.20
 56,2.20
 56,2.28
133,2.28
133,2.28
 56,2.20
 56,2.20
133,2.28
133,2.28
133,2.20
133,2.28
 56,1.90
 56,1.90
133,1.90
 56,1.90
133,1.82
133,1.82
 56,1.90
 56,1.90
133,1.90
 56,1.90
 56,1.90
133,1.90
 56,2.05
133,2.13
 56,2.05
 56,2.13
133,2.05
 56,2.05
 56,2.05
 56,2.05
133,2.05
133,-2.57
 56,-2.57
133,-2.57
 56,-2.57
133,-2.57
 56,-2.57
133,-2.57
 56,-2.57
 56,-2.57
133,-2.57
133,-2.57
 56,-2.57
133,-2.65
 56,-2.57
133,-2.57
133,-2.57
133,-2.57
133,-2.57
 56,-2.57
 56,-2.57
 56,-2.65
 56,-2.57
133,-2.65
133,-2.57
133,-2.57
133,-2.57
133,-2.57
133,-2.57
 56,-2.57
133,-2.57
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.72
 56,-1.72
 56,-1.72
 56,-1.72
 56,-1.80
 56,-1.80
133,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
133,-2.42
 56,-2.42
 56,-2.42
133,-2.42
133,-2.42
133,2.05
 56,2.05
 56,2.05
133,2.05
133,2.05
 56,2.05
 56,2.05
 56,2.05
133,2.13
 56,2.13
 56,2.05
 56,2.13
133,0.36
 56,0.36
133,0.36
133,0.36
 56,0.36
 56,0.36
133,-1.49
 56,-1.57
133,-1.57
133,-1.57
 56,-1.49
 56,-1.49
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
 56,-2.18
 56,-2.18
 56,-2.18
 56,-2.18
 56,-2.26
133,-2.18
133,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
 56,-1.11
133,-1.18
133,-1.11
 56,-1.18
 56,-1.11
 56,-1.11
133,-1.11
133,-1.11
 56,-1.11
 56,-1.11
 56,-1.18
133,-1.11
 56,-1.11
133,-1.80
133,-1.72
133,-1.72
 56,-1.80
 56,-1.80
133,-1.80
 56,-0.88
133,-0.88
133,-0.95
133,-0.88
 56,-0.95
 56,-0.88
133,-0.88
133,-0.95
 56,-0.88
133,2.67
133,2.67
133,2.67
 56,2.67
 56,2.67
 56,2.67
 56,2.67
133,2.74
133,2.74
 56,2.67
 56,2.67
 56,2.74
133,2.74
 56,2.67
 56,2.67
 56,-1.95
133,-1.95
 56,-1.95
133,-1.95
 56,-1.95
 56,-2.03
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
133,-1.57
133,-1.57
 56,-1.57
133,-1.57
133,-1.57
 56,-1.57
 56,-1.57
133,-2.42
133,-2.42
 56,-2.42
 56,-2.42
 56,-2.42
 56,-2.34
 56,1.20
 56,1.20
 56,1.20
 56,1.20
 56,1.20
133,1.20
133,1.20
 56,1.20
133,1.20
133,-2.18
 56,-2.18
133,-2.18
133,-2.18
 56,-2.18
 56,-2.18
 56,-1.49
133,-1.57
 56,-1.57
 56,-1.57
 56,-1.49
 56,-1.57
 56,-1.49
133,-1.57
 56,-1.57
 56,-1.49
 56,-1.57
 56,-1.49
133,-1.65
 56,-1.57
133,-1.57
 56,-1.57
133,-1.57
133,-1.49
 56,-1.57
 56,-1.57
133,-1.57
133,2.05
 56,2.05
 56,2.05
133,2.05
 56,2.05
133,2.05
133,2.05
133,2.05
 56,2.05
133,2.05
133,2.05
 56,2.05
 56,0.13
133,0.20
 56,0.20
133,0.20
133,0.20
 56,0.20
133,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
 56,-3.03
133,-3.03
 56,-3.03
133,-3.03
 56,-3.03
 56,-3.03
133,-3.03
133,-3.03
133,-3.03
 56,-3.03
 56,-3.03
133,-3.03
 56,2.44
133,2.44
133,2.44
133,2.44
133,2.44
133,2.44
 56,2.44
133,2.44
 56,2.51
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.57
133,-1.57
 56,-1.57
 56,-1.49
133,-1.49
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.57
 56,-1.49
 56,-1.95
 56,-1.95
133,-2.03
133,-1.95
 56,-1.95
133,-1.95
133,0.97
133,0.97
133,0.97
 56,1.05
 56,0.97
 56,0.97
133,1.05
 56,0.97
133,0.97
133,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
 56,-1.34
 56,-1.34
 56,-1.34
133,-1.34
133,-1.34
133,-1.34
 56,-1.34
133,-1.80
 56,-1.80
 56,-1.80
133,-1.80
133,-1.80
133,-1.72
133,-2.42
133,-2.42
 56,-2.42
133,-2.42
 56,-2.42
133,-2.42
133,-2.42
 56,-2.42
 56,-2.42
133,2.20
 56,2.20
133,2.28
 56,2.28
133,2.28
 56,2.20
 56,2.28
 56,2.20
133,2.20
 56,2.28
133,2.28
133,2.28
 56,1.90
 56,1.90
133,1.90
 56,1.90
133,1.90
 56,1.90
 56,-1.88
133,-1.95
 56,-1.95
133,-1.95
133,-1.95
 56,-1.95
133,0.97
 56,0.97
 56,0.97
 56,0.97
 56,0.97
 56,0.97
 56,0.97
 56,0.97
133,0.97
 56,-0.88
 56,-0.88
133,-0.95
133,-0.88
133,-0.88
133,-0.88
 56,-0.95
 56,-0.88
 56,-0.95
 56,2.67
133,2.67
133,2.67
 56,2.67
 56,2.67
133,2.67
133,2.74
